"250341",Субвенція з державного бюджету місцевим бюджетам на забезпечення харчуванням (сніданками) учнів 5-11 класів загальноосвітніх навчальних закладів,"17,781,200.00",,,,,,,,,,"17,781,200.00"
"250359",Субвенція з державного бюджету місцевим бюджетам на придбання витратних матеріалів для закладів охорони здоров'я та лікарських засобів для інгаляційної анестезії,"3,520,900.00",,,,,,,,,,"3,520,900.00"
"250366","Субвенція з державного бюджету місцевим бюджетам на здійснення заходів щодо соціально-економічного розвитку окремих територій, що є складовою державного фонду регіонального розвитку","10,000,000.00",,,,,,,,,,"10,000,000.00"
"250376","Субвенція з державного бюджету місцевим бюджетам на виплату державної соціальної допомоги на дітей-сиріт та дітей, позбавлених батьківського піклування, грошового забезпечення батькам-вихователям і прийомним батькам за надання соціальних послуг у дитячих будинках сімейного типу та прийомних сім'ях за принципом ""гроші ходять за дитиною""","13,590,200.00",,,,,,,,,,"13,590,200.00"
"250380",Інші субвенції,"94,474,354.00",,,"93,000.00","93,000.00",,,,,,"94,567,354.00"
"250382",Субвенція з державного бюджету місцевим бюджетам на фінансування Програм-переможців  Всеукраїнського конкурсу проектів та програм розвитку місцевого самоврядування,"2,047,400.00",,,,,,,,,,"2,047,400.00"
"250404",Іншi видатки,"20,050.00",,,,,,,,,,"20,050.00"
"250913","Витрати, пов'язані з наданням та обслуговуванням пільгових довгострокових кредитів, наданих громадянам на будівництво (реконструкцію) та придбання житла","34,000.00",,,,,,,,,,"34,000.00"
"250914","Витрати, пов'язані з наданням та обслуговуванням державних пільгових кредитів, наданих індивідуальним сільським забудовникам","230,000.00",,,,,,,,,,"230,000.00"
"070000",Освiта,"387,959,315.00","140,001,790.00","24,095,700.00","29,418,639.00","23,572,649.00","2,800,047.00","535,500.00","5,845,990.00","3,992,900.00","3,992,900.00","417,377,954.00"
"070301","Загальноосвiтнi  школи-iнтернати, загальноосвітні санаторні школи-інтернати","31,698,400.00","15,589,700.00","2,636,000.00","1,380,710.00","1,210,710.00","66,040.00","2,000.00","170,000.00","90,000.00","90,000.00","33,079,110.00"
"070302","Загальноосвiтнi школи-iнтернати для дiтей-сирiт та дiтей, якi залишилися без пiклування батькiв","10,612,600.00","4,642,100.00","986,700.00","530,000.00","175,000.00","10,000.00","2,500.00","355,000.00","355,000.00","355,000.00","11,142,600.00"
"070304","Спецiальнi загальноосвiтнi школи-iнтернати, школи та iншi заклади освiти для дiтей з вадами у фiзичному чи розумовому розвитку","65,909,400.00","35,654,600.00","4,350,000.00","454,000.00","91,000.00",,,"363,000.00","363,000.00","363,000.00","66,363,400.00"
"070307","Загальноосвітні спеціалізовані школи-інтернати з поглибленим вивченням окремих предметів і курсів для поглибленої підготовки дітей в галузі науки і мистецтв, фізичної культури і спорту, інших галузях, ліцеї з посиленою військово-фізичною підготовкою","28,012,400.00","12,244,500.00","2,372,700.00","2,111,640.00","1,146,640.00","280,000.00","18,100.00","965,000.00","965,000.00","965,000.00","30,124,040.00"
"070401","Позашкiльнi заклади освiти, заходи iз позашкiльної роботи з дiтьми","12,915,000.00","6,184,100.00","995,700.00","391,700.00","333,700.00","52,000.00","6,000.00","58,000.00","50,000.00","50,000.00","13,306,700.00"
"070501",Професійно-технічні заклади освіти,"124,453,700.00","57,800,000.00","12,200,000.00","9,371,909.00","8,824,209.00","1,977,807.00","432,000.00","547,700.00",,,"133,825,609.00"
"070601",Вищi заклади освіти  I та II рiвнiв акредитацiї,"99,898,455.00",,,"13,061,480.00","10,814,090.00",,,"2,247,390.00","1,073,000.00","1,073,000.00","112,959,935.00"
"070701","Заклади післядипломної освіти ІІІ-ІV рівнів акредитації (академії, інститути, центри підвищення кваліфікації, перепідготовки, вдосконалення)","9,673,500.00","5,807,500.00","472,300.00","1,607,200.00","977,300.00","414,200.00","74,900.00","629,900.00","586,900.00","586,900.00","11,280,700.00"
"070702",Iншi заклади i заходи пiслядипломної освiти,"712,460.00","530,890.00","5,300.00",,,,,,,,"712,460.00"
"070802","Методична робота, iншi заходи у сфері народної освiти","133,600.00",,,,,,,,,,"133,600.00"
"070804","Централiзованi бухгалтерiї обласних, міських, районних відділів освіти","1,103,700.00","670,800.00","43,300.00",,,,,,,,"1,103,700.00"
"070806",Iншi заклади освiти,"1,401,600.00","877,600.00","33,700.00",,,,,,,,"1,401,600.00"
"070807",Інші  освітні програми,"1,434,500.00",,,"510,000.00",,,,"510,000.00","510,000.00","510,000.00","1,944,500.00"
"080000","Охорона здоров""я","396,257,140.00","221,180,100.00","24,380,357.00","10,325,810.00","2,518,930.00","335,110.00","275,070.00","7,806,880.00","7,582,420.00","7,582,420.00","406,582,950.00"
"080101",Лікарні,"72,902,395.00","42,967,690.00","5,479,270.00","612,560.00","602,560.00","14,960.00","235,000.00","10,000.00",,,"73,514,955.00"
"080102",Територiальнi медичнi об'єднання,"44,294,850.00","25,251,530.00","4,336,890.00","172,250.00","48,410.00",,,"123,840.00","120,000.00","120,000.00","44,467,100.00"
"080201","Спецiалiзованi лiкарнi та iншi спецiалiзованi заклади (центри, диспансери, госпiталi для iнвалiдiв ВВВ, лепрозорiї, медико-санiтарнi частини  тощо, що мають лiжкову мережу)","140,946,030.00","81,096,470.00","9,920,847.00","1,192,270.00","954,290.00","314,150.00","27,880.00","237,980.00","230,000.00","230,000.00","142,138,300.00"
"080203","Перинатальні центри, пологові будинки","6,067,670.00","3,310,500.00","1,140,000.00",,,,,,,,"6,067,670.00"
"080204",Санаторiї для хворих туберкульозом,"12,522,609.00","6,849,640.00","568,100.00","12,600.00","12,600.00",,,,,,"12,535,209.00"
"080207",Будинки дитини,"4,921,204.00","3,209,320.00","250,600.00",,,,,,,,"4,921,204.00"
"080208",Станцiї переливання кровi,"10,720,545.00","6,205,030.00","1,096,070.00","1,486,060.00","838,250.00",,"2,050.00","647,810.00","450,000.00","450,000.00","12,206,605.00"
"080209","Центри екстреної медичної допомоги та медицини катастроф, станції екстреної (швидкої) медичної допомоги","64,576,288.00","37,377,660.00","738,800.00","466,340.00","16,340.00",,"10,140.00","450,000.00","450,000.00","450,000.00","65,042,628.00"
"080400","Спеціалізовані поліклініки ( в т.ч. диспансери, медико-санітані частини, пересувні консультативні діагностичні центри тощо, які не мають ліжкового фонду","2,552,421.00","1,727,560.00","59,000.00","660,000.00",,,,"660,000.00","660,000.00","660,000.00","3,212,421.00"
"080704",Центри здоров'я i заходи у сфері санiтарної освiти,"1,611,615.00","623,050.00","85,750.00","3,450.00",210,,,"3,240.00",,,"1,615,065.00"
"081001",Медико-соцiальнi експертнi комiсiї,"3,136,591.00","2,276,460.00","110,400.00",,,,,,,,"3,136,591.00"
"081002",Iншi заходи по охоронi здоров'я,"21,160,022.00","10,285,190.00","594,630.00","5,720,280.00","46,270.00","6,000.00",,"5,674,010.00","5,672,420.00","5,672,420.00","26,880,302.00"
"081009",Забезпечення централізованих заходів з лікування хворих на цукровий та нецукровий діабет,"10,844,900.00",,,,,,,,,,"10,844,900.00"
"090000",Соцiальний захист та соцiальне забезпечення,"41,351,500.00","17,234,211.00","4,370,770.00","9,146,660.00","9,121,660.00",,,"25,000.00","25,000.00","25,000.00","50,498,160.00"
"090212","Пільги на медичне обслуговування громадянам, які постраждали внаслідок Чорнобильської катастрофи","144,400.00",,,,,,,,,,"144,400.00"
"090412",Iншi видатки на соціальний захист населення,"1,950,000.00",,,,,,,,,,"1,950,000.00"
"090601",Будинки-iнтернати для малолiтнiх iнвалiдiв,"2,719,800.00","1,435,100.00","305,000.00","1,085,060.00","1,085,060.00",,,,,,"3,804,860.00"
"090700","Утримання закладів, що надають соціальні послуги дітям, які опинились в складних життєвих обставинах","4,338,340.00","2,074,650.00","520,889.00",,,,,,,,"4,338,340.00"
"090802",Інші програми соціального захисту дітей,"36,700.00",,,,,,,,,,"36,700.00"
"090901",Будинки-iнтернати (пансіонати) для літніх людей та iнвалiдiв системи соцiального захисту,"22,538,800.00","11,599,400.00","3,276,000.00","8,036,600.00","8,036,600.00",,,,,,"30,575,400.00"
"091101","Утримання центрiв соцiальних служб для сім`ї, дітей   та  молоді","1,060,250.00","623,050.00",,,,,,,,,"1,060,250.00"
"091102","Програми i заходи центрiв соцiальних служб для сім`ї, дітей  та  молодi","80,000.00",,,,,,,,,,"80,000.00"
"091103",Соціальні програми i заходи державних органiв у справах молоді,"418,910.00",,,,,,,,,,"418,910.00"
"091104",Соціальні програми і заходи державних органів з питань забезпечення рівних прав та можливостей жінок і чоловіків,"17,000.00",,,,,,,,,,"17,000.00"
"091106",Iншi видатки,"551,800.00","272,800.00","92,000.00",,,,,,,,"551,800.00"
"091107",Соціальні програми i заходи державних органiв у справах сім'ї,"38,000.00",,,,,,,,,,"38,000.00"
"091108","Заходи з оздоровлення та відпочинку дітей, крім заходів з оздоровлення дітей, що здійснюються за рахунок коштів на оздоровлення громадян, які постраждали внаслідок Чорнобильської катастрофи","4,635,900.00","477,100.00","85,700.00","25,000.00",,,,"25,000.00","25,000.00","25,000.00","4,660,900.00"
"091206",Центри соціальної реабілітації дітей-інвалідів; центри професійної реабілітації інфвалідів,"1,021,100.00",,,,,,,,,,"1,021,100.00"
"091209",Фінансова підтримка громадських організацій інвалідів і ветеранів,"250,000.00",,,,,,,,,,"250,000.00"
"091212",Обробка інформації з нарахування та виплати допомог і компенсацій,"1,358,800.00","636,500.00","80,100.00",,,,,,,,"1,358,800.00"
"091214",Інші установи та заклади,"191,700.00","115,611.00","11,081.00",,,,,,,,"191,700.00"
